"ENSEMBL","Symbol","LOG2FC","PVAL","ADJP"
"ENSMUSG00000031028","Tub","-0.6781814207","0.247128461931748","0.5958307914081861"
"ENSMUSG00000038936","Sccpdh","-0.2632071995","0.247201184219462","0.5959170893303489"
"ENSMUSG00000057396","Zfp759","-0.3677312619","0.247220396897281","0.5959170893303489"
"ENSMUSG00000115794","nan","-0.3220981326","0.24735562194631","0.596175351759562"
"ENSMUSG00000107655","nan","-0.2922065093","0.247434143594485","0.596296904798198"
"ENSMUSG00000035478","Mbd3","0.6798719373","0.247475849319308","0.596329716821748"
"ENSMUSG00000027247","Arhgap1","0.2179078818","0.24763279640172797","0.596635816067311"
"ENSMUSG00000112033","nan","0.9032294013","0.247659089508933","0.596635816067311"
"ENSMUSG00000022858","Tra2b","-0.263700713","0.247837641770788","0.596998218217641"
"ENSMUSG00000107928","nan","0.2844978403","0.247961048072562","0.597214326049997"
"ENSMUSG00000111662","nan","0.2852991755","0.24798362071368","0.597214326049997"
"ENSMUSG00000087321","Gm5353","1.2603688316","0.247984771780259","nan"
"ENSMUSG00000064400","Snord3b-ps1","-1.7384039329","0.248182905540575","nan"
"ENSMUSG00000106237","nan","1.2360548608","0.24826720672766","nan"
"ENSMUSG00000020359","Phykpl","-0.1306060535","0.248292339816638","0.597753429485109"
"ENSMUSG00000031931","Ankrd49","-0.2854371805","0.24829698339677103","0.597753429485109"
"ENSMUSG00000110738","nan","0.4836274319","0.24832430169173106","0.597753429485109"
"ENSMUSG00000099931","nan","0.3328454424","0.24835773539235895","0.597753429485109"
"ENSMUSG00000034616","Ssh3","0.3742659245","0.24837828516068","0.597753429485109"
"ENSMUSG00000026043","Col3a1","0.1911613084","0.24840328739347398","0.597753429485109"
"ENSMUSG00000022560","Slc52a2","0.4320272776","0.24840457651880105","0.597753429485109"
"ENSMUSG00000105530","nan","2.1062287299","0.248443490054738","nan"
"ENSMUSG00000005871","Apc","0.2332046224","0.248540923106906","0.597989631035782"
"ENSMUSG00000097867","nan","-0.116960331","0.24855907034056","0.597989631035782"
"ENSMUSG00000020423","Btg2","-0.3118564545","0.24860492240895202","0.598032169724605"
"ENSMUSG00000064352","nan","-0.5907687135","0.248674560670491","0.5980398774853629"
"ENSMUSG00000116480","nan","0.8316112988","0.248682485074358","0.5980398774853629"
"ENSMUSG00000073680","Tmem88b","-0.4076064049","0.24872680463106","0.5980398774853629"
"ENSMUSG00000027162","Lin7c","-0.2436574043","0.24874919202683501","0.5980398774853629"
"ENSMUSG00000056215","Lrguk","-0.963923748","0.248749773022568","0.5980398774853629"
"ENSMUSG00000037679","Inf2","0.4927499044","0.248807400932445","0.5980398774853629"
"ENSMUSG00000030126","Tmcc1","0.1463323625","0.24881066238289698","0.5980398774853629"
"ENSMUSG00000029517","Ankrd7","-1.2500871901","0.24882082432933103","nan"
"ENSMUSG00000023236","Scg5","1.1833950915","0.248829816726845","nan"
"ENSMUSG00000029171","Pgm2","-0.343087747","0.24890634857457197","0.5980398774853629"
"ENSMUSG00000043962","Thrap3","0.1719494833","0.24892608475906894","0.5980398774853629"
"ENSMUSG00000074217","Misp3","0.8654513082","0.24893385112593","0.5980398774853629"
"ENSMUSG00000036902","Neto2","0.3536407342","0.248962385954745","0.5980398774853629"
"ENSMUSG00000113128","nan","0.8303150328","0.24896427988967296","0.5980398774853629"
"ENSMUSG00000023984","Gm20517","-0.3163690087","0.248974348165982","0.5980398774853629"
"ENSMUSG00000021922","Itih4","-0.2869952607","0.249105452194062","0.598278724633307"
"ENSMUSG00000054426","A930005H10Rik","-0.1269353174","0.24913014865318306","0.598278724633307"
"ENSMUSG00000033579","Fa2h","-1.8819068828","0.24913864342418496","nan"
"ENSMUSG00000080862","nan","1.0775986768","0.249189263018239","nan"
"ENSMUSG00000024049","Myom1","-0.2906630918","0.249214932200619","0.598414635865506"
"ENSMUSG00000025371","Chmp6","0.4143624477","0.24924461732814002","0.598418229049885"
"ENSMUSG00000054702","Ap1s3","0.2853138615","0.249321392806288","0.598443176605168"
"ENSMUSG00000034800","Zfp661","-0.1108576763","0.249323208787028","0.598443176605168"
"ENSMUSG00000028577","Plaa","0.2685787206","0.24933957779795102","0.598443176605168"
"ENSMUSG00000097509","nan","-0.2601220478","0.249387468447391","0.598490455309706"
"ENSMUSG00000022604","Cep97","-0.1543561681","0.24945531705076396","0.5985856138431861"
"ENSMUSG00000037992","Rara","0.536295947","0.249490512307119","0.598602405715171"
"ENSMUSG00000048175","Asb8","0.1548168577","0.249558420599252","0.5986826087629361"
"ENSMUSG00000023939","Mrpl14","-0.5629611785","0.24958034234076001","0.5986826087629361"
"ENSMUSG00000053559","Smagp","0.3990728105","0.24962837294487","0.59873016938726"
"ENSMUSG00000085833","Gm13003","-2.2231314493","0.249703537820344","nan"
"ENSMUSG00000038167","Plekhg6","0.4819275135","0.249709795915444","0.598857801343083"
"ENSMUSG00000115338","Pnp","0.1976424339","0.24984850167745","0.599122765402755"
"ENSMUSG00000029174","Tbc1d1","-0.1096099109","0.24993701306995803","0.5992673199076272"
"ENSMUSG00000105176","nan","-0.3479270374","0.24999772166083","0.599345187254406"
"ENSMUSG00000034883","Lrr1","0.5321710055","0.250079980586314","0.5993943910492161"
"ENSMUSG00000008193","Spib","-0.4288595212","0.25011746273383","0.5993943910492161"
"ENSMUSG00000089727","Klra8","-0.4797099946","0.250163091696564","0.5993943910492161"
"ENSMUSG00000094747","Olfr1307","-0.9456056617","0.250169219856098","0.5993943910492161"
"ENSMUSG00000022041","Chrna2","-0.3614938418","0.250186445749104","0.5993943910492161"
"ENSMUSG00000047394","Odf3b","0.5970451027","0.250187653638282","0.5993943910492161"
"ENSMUSG00000085012","nan","-0.3161333083","0.25035532957888","0.5997284237903461"
"ENSMUSG00000113548","nan","-1.3476321299","0.250398164283817","nan"
"ENSMUSG00000052087","Rgs14","-0.4125751571","0.250450431167407","0.599853403621477"
"ENSMUSG00000039770","Ypel5","-0.2190571649","0.25046401477699304","0.599853403621477"
"ENSMUSG00000032702","Kank1","0.237378537","0.250503585715234","0.599880498719539"
"ENSMUSG00000032977","Fam207a","0.4192537925","0.25057636916425","0.5999871126762759"
"ENSMUSG00000109199","nan","-0.4600737417","0.250633105378323","0.599994647876432"
"ENSMUSG00000103839","nan","-0.5830776403","0.250642576691749","0.599994647876432"
"ENSMUSG00000117962","nan","0.5371884055","0.250710807122844","0.599994647876432"
"ENSMUSG00000027801","Tm4sf4","-0.2627716908","0.25071863888471996","0.599994647876432"
"ENSMUSG00000113708","nan","0.7529779616","0.25072083100060394","0.599994647876432"
"ENSMUSG00000099437","nan","-1.0583622784","0.250736940770147","nan"
"ENSMUSG00000043029","Trpv3","-0.4365206593","0.25076136134598603","0.60002400135414"
"ENSMUSG00000053347","Zfp943","-0.4028882269","0.250798041267712","0.6000441359260971"
"ENSMUSG00000033885","Pxk","-0.071488197","0.250944676125565","0.600327307805906"
"ENSMUSG00000004934","Pias4","0.4438533892","0.25109265252250695","0.600613624833837"
"ENSMUSG00000046961","Gpr156","0.6595238257","0.251161983033631","0.6006181971190129"
"ENSMUSG00000061728","Btnl7-ps","-0.6250883181","0.25117977562553195","0.6006181971190129"
"ENSMUSG00000022947","Cbr3","-0.3722800279","0.251202261395124","0.6006181971190129"
"ENSMUSG00000079610","Ankrd39","0.3168710701","0.251207733393929","0.6006181971190129"
"ENSMUSG00000022472","Desi1","0.1535996347","0.25123994847856196","0.600627575028311"
"ENSMUSG00000043833","2900005J15Rik","0.3355617468","0.251441079957215","0.601040725865525"
"ENSMUSG00000031506","Ptpn7","0.2961103677","0.251470973876418","0.6010445062398649"
"ENSMUSG00000025817","Nudt5","0.1356881953","0.25151653063109397","0.6010857175242039"
"ENSMUSG00000085990","Gm16731","0.4950517365","0.25156031119313105","0.6011226751822351"
"ENSMUSG00000053128","Rnf26","0.4500666027","0.2516178201729969","0.601158401297219"
"ENSMUSG00000033972","Zfp944","-0.3835147177","0.251631897589481","0.601158401297219"
"ENSMUSG00000095583","Ighv14-2","-0.8186198037","0.251669044166532","0.601179491235659"
"ENSMUSG00000102494","nan","0.8393838283","0.251706613327533","0.601201585770725"
"ENSMUSG00000000416","Cttnbp2","0.3482232596","0.251754112257603","0.60124738993325"
"ENSMUSG00000030880","Polr3e","0.192855237","0.25182235348608806","0.6013082515467499"
"ENSMUSG00000095892","Rnu5g","-0.590779107","0.251875638249681","0.6013082515467499"
"ENSMUSG00000045538","Ddx28","0.2358841748","0.251886090142846","0.6013082515467499"
"ENSMUSG00000110138","nan","-1.530386053","0.2519152597582169","nan"
"ENSMUSG00000103672","nan","-0.5793524756","0.251916943970811","0.6013082515467499"
"ENSMUSG00000112160","BC024063","-0.3359310468","0.25192122046525","0.6013082515467499"
"ENSMUSG00000031758","Cdyl2","0.4204967395","0.252015432427113","0.601465254390038"
"ENSMUSG00000018865","Sult4a1","0.7415000889","0.252049741580857","0.601465254390038"
"ENSMUSG00000100454","nan","-0.7972353358","0.252071994361871","0.601465254390038"
"ENSMUSG00000114003","Gm9616","-0.4201692755","0.25212279011448896","0.6015188482063921"
"ENSMUSG00000072704","Smim10l1","-0.3697685405","0.252220254963511","0.6016809499298"
"ENSMUSG00000008843","Cldn13","1.3603313779","0.252232506773787","nan"
"ENSMUSG00000102882","nan","0.7963408157","0.252251853264287","0.6016809499298"
"ENSMUSG00000102750","nan","0.4314352935","0.252275761238172","0.6016809499298"
"ENSMUSG00000034587","8430429K09Rik","0.2626490106","0.252340984127884","0.6017111237684499"
"ENSMUSG00000061374","Fiz1","0.1394543874","0.252345100330233","0.6017111237684499"
"ENSMUSG00000024302","Dtna","0.6912348813","0.252415538525615","0.6018009748786689"
"ENSMUSG00000029310","Nudt9","0.2333325444","0.25246295891723997","0.6018009748786689"
"ENSMUSG00000048120","Entpd1","-0.1592577805","0.252467826193859","0.6018009748786689"
"ENSMUSG00000040907","Atp1a3","0.5490339529","0.252528500136342","0.6018179718908371"
"ENSMUSG00000074519","Zfp971","-0.3805086982","0.252531654510508","0.6018179718908371"
"ENSMUSG00000074206","Adh6b","-0.3805852816","0.252587652270084","0.60188385565626"
"ENSMUSG00000042717","Ppp1r3a","0.5386281121","0.252666486284673","0.602004134381293"
"ENSMUSG00000107853","nan","1.2449449851","0.25270417288109304","nan"
"ENSMUSG00000041596","Nlrp5-ps","-0.2754716304","0.25271664070265804","0.602032247182379"
"ENSMUSG00000023055","Calcoco1","0.2182810631","0.252735003386375","0.602032247182379"
"ENSMUSG00000024387","Csnk2b","0.1555413852","0.252809317355077","0.6021075634399311"
"ENSMUSG00000019179","Mdh2","0.3461482327","0.252853608399995","0.6021075634399311"
"ENSMUSG00000090142","nan","0.5470033601","0.252877843533664","0.6021075634399311"
"ENSMUSG00000104011","nan","0.3430671852","0.252894293002342","0.6021075634399311"
"ENSMUSG00000031545","Gpat4","-0.1762344237","0.252908433896739","0.6021075634399311"
"ENSMUSG00000110129","nan","-1.0250692215","0.25293861062003303","nan"
"ENSMUSG00000024043","Arhgap28","0.2146878017","0.25294670494354005","0.602131150397669"
"ENSMUSG00000106603","nan","-0.4186700974","0.25300498255276","0.602202351677603"
"ENSMUSG00000109489","nan","-0.4728381747","0.25306949893511","0.6022212021070881"
"ENSMUSG00000024854","Pold4","-0.3896568677","0.253069637947964","0.6022212021070881"
"ENSMUSG00000045319","Proser2","0.3360349016","0.25322268900852","0.6024584734596129"
"ENSMUSG00000099241","Gvin-ps2","-0.4992910645","0.253226103852284","0.6024584734596129"
"ENSMUSG00000061815","Rufy4","-0.4601595341","0.25332697303873497","0.602610225906095"
"ENSMUSG00000050953","Gja1","-0.1859182382","0.2533466609926","0.602610225906095"
"ENSMUSG00000106224","nan","-0.5083253385","0.253396108191551","0.6026459456403521"
"ENSMUSG00000054716","Zfp771","0.3618350989","0.25341845384763395","0.6026459456403521"
"ENSMUSG00000085766","nan","0.6778017647","0.253470126204159","0.602688680755969"
"ENSMUSG00000111144","nan","-1.3463979051","0.253490289290265","nan"
"ENSMUSG00000019832","Rab32","0.1698286284","0.253523554574397","0.602688680755969"
"ENSMUSG00000029110","Rnf4","-0.0941669635","0.253543111390047","0.602688680755969"
"ENSMUSG00000031465","Angpt2","-0.2233162363","0.253572048389179","0.602688680755969"
"ENSMUSG00000068699","Flnc","-0.586225654","0.25357860459370496","0.602688680755969"
"ENSMUSG00000057182","Scn3a","-0.4400483365","0.25361910860854897","0.602688680755969"
"ENSMUSG00000031826","Usp10","0.1917053247","0.25363859269815897","0.602688680755969"
"ENSMUSG00000093805","Gal3st2b","-0.8183574689","0.253705559024048","0.602688680755969"
"ENSMUSG00000097125","nan","-0.3931005382","0.25374817670071","0.602688680755969"
"ENSMUSG00000042671","Rgs8","-0.5067838452","0.253750578050288","0.602688680755969"
"ENSMUSG00000111131","nan","0.3361714561","0.253784640237485","0.602688680755969"
"ENSMUSG00000062867","Impdh2","-0.2043705504","0.25382905813568696","0.602688680755969"
"ENSMUSG00000038116","Phf20","-0.2686458277","0.253851776409161","0.602688680755969"
"ENSMUSG00000060063","Alox5ap","-0.3577105902","0.253862104223794","0.602688680755969"
"ENSMUSG00000107458","nan","0.7556006178","0.253862272519661","0.602688680755969"
"ENSMUSG00000052435","Cebpe","0.5701508294","0.253893048211052","0.6026943442326309"
"ENSMUSG00000097503","3110045C21Rik","0.3741585368","0.25399174219907","0.602861213678897"
"ENSMUSG00000110761","nan","-1.1472691181","0.254033552973283","nan"
"ENSMUSG00000048826","Dact2","0.5228119964","0.254051286104187","0.602935131660792"
"ENSMUSG00000071302","2610044O15Rik8","-0.3070856957","0.254143986993878","0.603064361803582"
"ENSMUSG00000039137","Whrn","0.4636517611","0.25417262266789303","0.603064361803582"
"ENSMUSG00000029334","Prkg2","0.7226965371","0.25419096092225","0.603064361803582"
"ENSMUSG00000037466","Tedc1","0.5624801361","0.254235037914165","0.603101533118762"
"ENSMUSG00000076586","Igkv8-21","-0.9973520176","0.254334676452853","0.6031835096473311"
"ENSMUSG00000015653","Steap2","-0.273922931","0.254345759208711","0.6031835096473311"
"ENSMUSG00000068245","Phf11d","-0.2313809867","0.254354834347492","0.6031835096473311"
"ENSMUSG00000075273","Ttc30b","-0.1950248714","0.25439109131118304","0.603202108504982"
"ENSMUSG00000087445","nan","0.5283963164","0.254526477928571","0.603402088150557"
"ENSMUSG00000106818","nan","0.3571716835","0.254545496441324","0.603402088150557"
"ENSMUSG00000033965","Slc16a2","0.2107260348","0.254560700055414","0.603402088150557"
"ENSMUSG00000107835","nan","-0.3547579603","0.254602249721619","0.603433198541949"
"ENSMUSG00000102051","nan","-1.0233797156","0.254612383217333","nan"
"ENSMUSG00000104025","nan","1.1795005513","0.254663976213692","nan"
"ENSMUSG00000071103","1700029J07Rik","-0.3051997587","0.25475670301976605","0.6037318651938621"
"ENSMUSG00000055373","Fut9","-1.4478624087","0.254802903264103","nan"
"ENSMUSG00000021840","Mapk1ip1l","0.1738749633","0.254857614555705","0.6039035940845029"
"ENSMUSG00000032446","Eomes","0.4046129759","0.254954350280286","0.604065390859396"
"ENSMUSG00000109825","nan","1.0039671818","0.254963596263657","nan"
"ENSMUSG00000115637","nan","1.0851054033","0.255017867336668","nan"
"ENSMUSG00000000049","Apoh","-0.17845488","0.255088830972042","0.6042421562683821"
"ENSMUSG00000033450","Tagap","0.2447524289","0.25512784663486604","0.6042421562683821"
"ENSMUSG00000073716","nan","0.7214651393","0.25513840626877105","0.6042421562683821"
"ENSMUSG00000026819","Slc25a25","0.3361820557","0.25514280883648605","0.6042421562683821"
"ENSMUSG00000110038","nan","-1.015537461","0.255240207825149","0.604316902022597"
"ENSMUSG00000086448","nan","0.1247284903","0.2552702194611","0.604316902022597"
"ENSMUSG00000038387","Rras","0.3111693989","0.255270272988949","0.604316902022597"
"ENSMUSG00000097013","nan","0.5739201384","0.255291559778346","0.604316902022597"
"ENSMUSG00000099820","Olfr1036","-1.3895930174","0.25531989027247","nan"
"ENSMUSG00000022466","Rpap3","0.1274851489","0.25538624947771","0.604316902022597"
"ENSMUSG00000050565","Tor1aip2","0.156188612","0.255405490951814","0.604316902022597"
"ENSMUSG00000036733","Rbm42","0.5790659652","0.25541060629481194","0.604316902022597"
"ENSMUSG00000079993","nan","0.3944995216","0.255416177943618","0.604316902022597"
"ENSMUSG00000026941","Mamdc4","-0.6477028104","0.25543056959106697","0.604316902022597"
"ENSMUSG00000064495","Gm24313","-0.6817206542","0.25563033072014","0.604555363673423"
"ENSMUSG00000024101","Washc1","0.340560845","0.255662988992888","0.604555363673423"
"ENSMUSG00000052271","Bhlha15","0.6541549423","0.25566374290822","0.604555363673423"
"ENSMUSG00000086432","nan","-0.4316088197","0.255682789815223","0.604555363673423"
"ENSMUSG00000022945","Chaf1b","0.280328477","0.255693566385776","0.604555363673423"
"ENSMUSG00000103694","nan","-0.8770364517","0.255702707919839","0.604555363673423"
"ENSMUSG00000074796","Slc4a11","0.6726549447","0.255771892162189","0.604555363673423"
"ENSMUSG00000032652","Crebl2","-0.1083503864","0.255799771695143","0.604555363673423"
"ENSMUSG00000016493","Cd46","-0.4602486513","0.255802012292193","0.604555363673423"
"ENSMUSG00000026357","Rgs18","-0.4605951267","0.255816139803022","0.604555363673423"
"ENSMUSG00000085891","Gm14634","-0.6242114645","0.255902482555949","0.6046920973041229"
"ENSMUSG00000024403","Atp6v1g2","0.2389984413","0.255989021634776","0.6048292643611209"
"ENSMUSG00000106186","nan","0.3571294782","0.256022402078684","0.6048408161282429"
"ENSMUSG00000090709","nan","0.741635904","0.256059685136478","0.604861584039424"
"ENSMUSG00000103270","nan","-1.8887500629","0.25606579061834195","nan"
"ENSMUSG00000040234","Tm7sf3","-0.1177728625","0.256121442431112","0.6049401536904859"
"ENSMUSG00000053399","Adamts18","-1.7229527826","0.256147612577641","nan"
"ENSMUSG00000084821","Gm15880","-0.4458203164","0.256184170673185","0.605020998912119"
"ENSMUSG00000026575","Nme7","-0.1448067429","0.25628327404162","0.605187722428204"
"ENSMUSG00000087006","Gm13889","0.5907111864","0.25635496323622503","0.605289680184831"
"ENSMUSG00000037852","Cpe","-0.4436851891","0.2564165092686449","0.605323005373296"
"ENSMUSG00000045062","Pcdhb7","-0.3018685371","0.256426105201472","0.605323005373296"
"ENSMUSG00000114028","nan","-1.7140343711","0.256485421236401","nan"
"ENSMUSG00000110481","nan","0.8127963347","0.256637930962938","0.6057258579414461"
"ENSMUSG00000052748","Swt1","-0.2966410194","0.256653826943488","0.6057258579414461"
"ENSMUSG00000037096","nan","-0.2780944341","0.25669241307963","0.6057495817327111"
"ENSMUSG00000097454","nan","-0.5937066261","0.256768647226688","0.60582122052326"
"ENSMUSG00000025199","Chuk","-0.2092937259","0.25677984560122","0.60582122052326"
"ENSMUSG00000033769","Exoc6b","0.2040382156","0.25693913011548497","0.6060627573759"
"ENSMUSG00000045176","Borcs6","0.304520498","0.256939319628014","0.6060627573759"
"ENSMUSG00000035439","Haus8","0.2777985129","0.257043320620399","0.6061794299536"
"ENSMUSG00000104720","nan","-0.4703800046","0.257071043952266","0.6061794299536"
"ENSMUSG00000034435","Tmem30b","-0.1837596209","0.257074445705038","0.6061794299536"
"ENSMUSG00000026387","Sctr","-0.9655350963","0.257118828725075","0.6062167497783879"
"ENSMUSG00000081692","nan","-0.6651014259","0.25718882437247104","0.6063144422657629"
"ENSMUSG00000010067","Rassf1","-0.1367602747","0.25726770684788897","0.606433061145218"
"ENSMUSG00000013584","Aldh1a2","0.4514330996","0.25740246723102694","0.606683354818193"
"ENSMUSG00000055312","Them7","-0.1430551245","0.257450956627029","0.6067302795554179"
"ENSMUSG00000037907","Ankrd13b","0.4045370459","0.257551734000047","0.606900406381062"
"ENSMUSG00000106758","nan","0.4801822182","0.25761022879824697","0.606970870938734"
"ENSMUSG00000007812","Zfp655","-0.2837635721","0.257709987493276","0.607138533403035"
"ENSMUSG00000108971","Gm18210","-0.4059912619","0.257773909103769","0.60722173949888"
"ENSMUSG00000022805","Maats1","0.8921903423","0.257901978377971","0.607384820202371"
"ENSMUSG00000097579","nan","-0.5550356987","0.257937163959319","0.607384820202371"
"ENSMUSG00000029915","Clec5a","-0.4578155238","0.257959825813873","0.607384820202371"
"ENSMUSG00000071653","1810009A15Rik","-0.4147888505","0.257979783442169","0.607384820202371"
"ENSMUSG00000030216","Wbp11","0.1473372465","0.25798619453411703","0.607384820202371"
"ENSMUSG00000116686","nan","-1.2956098672","0.258023314747456","nan"
"ENSMUSG00000020628","Trappc12","0.18830979","0.258050955550305","0.607443377304954"
"ENSMUSG00000028949","Smarcd3","0.5549621244","0.258083589952118","0.607443377304954"
"ENSMUSG00000032842","Abcc10","0.37016779","0.258158680298401","0.607443377304954"
"ENSMUSG00000005836","Gata6","-0.2393058577","0.25816227247117","0.607443377304954"
"ENSMUSG00000081143","nan","0.7983504034","0.258176614764853","nan"
"ENSMUSG00000019230","Lhx9","-1.1772643972","0.258178877755238","0.607443377304954"
"ENSMUSG00000022421","Nptxr","-0.3775246136","0.258182749701946","0.607443377304954"
"ENSMUSG00000095007","Igkv12-41","0.7922303016","0.258251347723211","0.6075092803714829"
"ENSMUSG00000030357","Fkbp4","0.3614136104","0.258290858531613","0.6075092803714829"
"ENSMUSG00000045100","Slc25a26","0.1430040667","0.258296611457582","0.6075092803714829"
"ENSMUSG00000021371","Mcur1","-0.0831797058","0.258361779412226","0.6075705981002889"
"ENSMUSG00000021939","Ctsb","0.2340068811","0.258379921788563","0.6075705981002889"
"ENSMUSG00000091864","Gm17102","-0.3918145283","0.25843597301889004","0.607635094829773"
"ENSMUSG00000113257","nan","1.3269448488","0.258488114746811","nan"
"ENSMUSG00000018012","Rac3","-0.6017612462","0.25850500373007995","0.6077300912719671"
"ENSMUSG00000029670","Ing3","0.2722754648","0.25855964787208496","0.607791248441644"
"ENSMUSG00000062232","Rapgef2","0.0618406731","0.258650835323593","0.607938284221053"
"ENSMUSG00000080793","nan","-0.756473198","0.2586732467585761","nan"
"ENSMUSG00000031601","Cnot7","-0.2808334818","0.258724484368658","0.607980879731328"
"ENSMUSG00000094814","nan","-0.5788414188","0.258752169591239","0.607980879731328"
"ENSMUSG00000022774","Ncbp2","0.1497241665","0.258754875329622","0.607980879731328"
"ENSMUSG00000050545","Fam228b","-0.4059755645","0.2588097862191089","0.6080426019970631"
"ENSMUSG00000022372","Sla","-0.2143272161","0.25890884842136896","0.608152403262401"
"ENSMUSG00000033400","Agl","0.162313477","0.258913816980808","0.608152403262401"
"ENSMUSG00000074649","BC029722","0.2874306199","0.258947526633423","0.60816429283117"
"ENSMUSG00000030685","Kctd13","0.1927010749","0.258980596925291","0.6081746783326321"
"ENSMUSG00000104324","nan","-0.4978650011","0.259051796177894","0.608274591423571"
"ENSMUSG00000031109","Enox2","-0.1117723731","0.259105691215709","0.608333855211046"
"ENSMUSG00000027882","Stxbp3","0.2061192462","0.259241599406794","0.608585636824818"
"ENSMUSG00000058914","C1qtnf3","-0.6228789873","0.25928206548235605","0.608613331283164"
"ENSMUSG00000106490","nan","-1.1249401256","0.25930960883266896","nan"
"ENSMUSG00000086152","nan","1.746354868","0.25934059292681","nan"
"ENSMUSG00000040838","nan","0.6447398865","0.25941552067092394","0.60879667029598"
"ENSMUSG00000024927","Rela","0.3833964133","0.259417526944154","0.60879667029598"
"ENSMUSG00000034457","Eda2r","0.3216589917","0.259507477511832","0.608940448778454"
"ENSMUSG00000002871","Tpra1","0.2334769832","0.259544369041483","0.608959704949342"
"ENSMUSG00000042505","Sdhaf3","-0.2373260713","0.25963196622033","0.6090329577025511"
"ENSMUSG00000002129","Sf3a1","0.1353254513","0.259672337605852","0.6090329577025511"
"ENSMUSG00000026269","Rnpepl1","0.4196087808","0.259690522483569","0.6090329577025511"
"ENSMUSG00000024319","Vps52","0.2673213904","0.259703986375044","0.6090329577025511"
"ENSMUSG00000115497","nan","-0.2307417519","0.259734224117537","0.6090329577025511"
"ENSMUSG00000094164","nan","0.9268776033","0.2597477224098589","0.6090329577025511"
"ENSMUSG00000031613","Hpgd","-0.2491730889","0.25982823043195197","0.6091544454820439"
"ENSMUSG00000062309","Rpp25","1.3652849356","0.259949881729459","nan"
"ENSMUSG00000089736","Tgfbr3l","-0.3422082387","0.259969245648162","0.609417746893201"
"ENSMUSG00000044938","Klhl31","-1.1872210944","0.260051903286788","0.6095419642342571"
"ENSMUSG00000031147","Magix","0.3900420084","0.260119142909626","0.6095419642342571"
"ENSMUSG00000057766","Ankrd29","-0.254027701","0.26012201069769697","0.6095419642342571"
"ENSMUSG00000038700","Hoxb5","-0.3630747152","0.260137085871325","0.6095419642342571"
"ENSMUSG00000020283","Pex13","-0.25213985","0.26036327118109803","0.610004622437208"
"ENSMUSG00000055937","Krt28","-1.3883127124","0.2603922627151189","nan"
"ENSMUSG00000073650","Catip","-0.9262348709","0.260476441253279","0.61008056575451"
"ENSMUSG00000006127","Inpp5k","0.1072288957","0.260477463000563","0.61008056575451"
"ENSMUSG00000040749","Siah1b","0.2027387264","0.260510871430411","0.61008056575451"
"ENSMUSG00000032207","Lipc","-0.2278182797","0.260613808982985","0.61008056575451"
"ENSMUSG00000103926","nan","-0.5555511121","0.260617594066578","0.61008056575451"
"ENSMUSG00000020474","Polm","0.338933304","0.26062948574571","0.61008056575451"
"ENSMUSG00000011960","Ccnt1","-0.1825782694","0.26065688457639","0.61008056575451"
"ENSMUSG00000038843","Gcnt1","-0.2555481647","0.260696178560128","0.61008056575451"
"ENSMUSG00000040812","Agbl2","-0.579649005","0.260698240151027","0.61008056575451"
"ENSMUSG00000083772","Gm15566","-1.5954176561","0.260742924047688","nan"
"ENSMUSG00000002365","Snx9","0.0926484206","0.26074965266726696","0.61008056575451"
"ENSMUSG00000074006","Omp","0.5920679527","0.260762259750906","0.61008056575451"
"ENSMUSG00000102869","Norad","0.1690950223","0.260768323980846","0.61008056575451"
"ENSMUSG00000076695","nan","0.8026420465","0.26076928040211106","0.61008056575451"
"ENSMUSG00000006777","Krt23","-0.4926616519","0.260814425020027","0.610118945316822"
"ENSMUSG00000041605","Inava","1.1563758737","0.260821161484295","nan"
"ENSMUSG00000031969","Acad8","0.1370192036","0.260904408851299","0.6102621965077359"
"ENSMUSG00000090516","Rps11-ps1","0.3479887444","0.260994586609746","0.610405869685832"
"ENSMUSG00000056050","Mia3","-0.1585682071","0.261152084307472","0.610706939608209"
"ENSMUSG00000102259","nan","0.7697146385","0.261223623287588","0.6108069499694029"
"ENSMUSG00000021595","Nsun2","0.1187975855","0.26128834417361496","0.6108541957758961"
"ENSMUSG00000021758","Ddx4","-0.6636854973","0.261301377918927","0.6108541957758961"
"ENSMUSG00000046694","Tent5b","-0.6388197983","0.261364769662551","0.6109351128789151"
"ENSMUSG00000071226","Cecr2","0.1743464921","0.261423402885482","0.6110048904388311"
"ENSMUSG00000067430","Zfp763","-0.3135416081","0.261498470902537","0.611113060192643"
"ENSMUSG00000054072","Iigp1","-0.266309851","0.261731523349722","0.6115903697513771"
"ENSMUSG00000100200","H2al1m","0.7581170808","0.261863807225845","0.611832133347728"
"ENSMUSG00000086455","nan","1.0953846797","0.261925600363386","nan"
"ENSMUSG00000035024","Ncapd3","-0.1423687643","0.261929466507912","0.611893783302846"
"ENSMUSG00000033295","Ptprf","0.4167341649","0.26194813020656","0.611893783302846"
"ENSMUSG00000035486","Plk5","-0.5410375024","0.261976663829647","0.611893783302846"
"ENSMUSG00000095449","n-R5s112","-1.5620822134","0.262057804813197","nan"
"ENSMUSG00000096092","n-R5s125","-1.5620822134","0.262057804813197","nan"
"ENSMUSG00000096855","n-R5s120","-1.5620822134","0.262057804813197","nan"
"ENSMUSG00000029098","Acox3","0.2559513324","0.262088916543015","0.611943721732515"
